position,doc,lang,form,lemma,anchor
5610,ldlt-balex,,Pontum,,ldlt-balex:0.1.1.0.41.0
5611,ldlt-balex,,omnibus,,ldlt-balex:0.1.1.0.41.0
5612,ldlt-balex,,copiis,,ldlt-balex:0.1.1.0.41.0
5613,ldlt-balex,,occupauit,,ldlt-balex:0.1.1.0.41.0
5614,ldlt-balex,,Ibique,,ldlt-balex:0.1.1.0.41.0
5615,ldlt-balex,,et,,ldlt-balex:0.1.1.0.41.0
5616,ldlt-balex,,uictor,,ldlt-balex:0.1.1.0.41.0
5617,ldlt-balex,,et,,ldlt-balex:0.1.1.0.41.0
5618,ldlt-balex,,crudelissimus,,ldlt-balex:0.1.1.0.41.0
5619,ldlt-balex,,rex,,ldlt-balex:0.1.1.0.41.0
5620,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.41.0
5621,ldlt-balex,,sibi,,ldlt-balex:0.1.1.0.41.0
5622,ldlt-balex,,fortunam,,ldlt-balex:0.1.1.0.41.0
5623,ldlt-balex,,paternam,,ldlt-balex:0.1.1.0.41.0
5624,ldlt-balex,,feliciore,,ldlt-balex:0.1.1.0.41.0
5625,ldlt-balex,,euentu,,ldlt-balex:0.1.1.0.41.0
5626,ldlt-balex,,destinaret,,lem-41.1-destinaret
5627,ldlt-balex,,multa,,ldlt-balex:0.1.1.0.41.0
5628,ldlt-balex,,oppida,,ldlt-balex:0.1.1.0.41.0
5629,ldlt-balex,,expugnauit,,ldlt-balex:0.1.1.0.41.0
5630,ldlt-balex,,bona,,ldlt-balex:0.1.1.0.41.0
5631,ldlt-balex,,ciuium,,ldlt-balex:0.1.1.0.41.0
5632,ldlt-balex,,Romanorum,,ldlt-balex:0.1.1.0.41.0
5633,ldlt-balex,,Ponticorumque,,ldlt-balex:0.1.1.0.41.0
5634,ldlt-balex,,diripuit,,ldlt-balex:0.1.1.0.41.0
5635,ldlt-balex,,supplicia,,ldlt-balex:0.1.1.0.41.1
5636,ldlt-balex,,constituit,,ldlt-balex:0.1.1.0.41.1
5637,ldlt-balex,,in,,ldlt-balex:0.1.1.0.41.1
5638,ldlt-balex,,eos,,ldlt-balex:0.1.1.0.41.1
5639,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.41.1
5640,ldlt-balex,,aliquam,,ldlt-balex:0.1.1.0.41.1
5641,ldlt-balex,,formae,,ldlt-balex:0.1.1.0.41.1
5642,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.41.1
5643,ldlt-balex,,aetatis,,ldlt-balex:0.1.1.0.41.1
5644,ldlt-balex,,commendationem,,ldlt-balex:0.1.1.0.41.1
5645,ldlt-balex,,habebant,,ldlt-balex:0.1.1.0.41.1
5646,ldlt-balex,,ea,,ldlt-balex:0.1.1.0.41.1
5647,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.41.1
5648,ldlt-balex,,morte,,ldlt-balex:0.1.1.0.41.1
5649,ldlt-balex,,essent,,ldlt-balex:0.1.1.0.41.1
5650,ldlt-balex,,miseriora,,ldlt-balex:0.1.1.0.41.1
5651,ldlt-balex,,Pontumque,,ldlt-balex:0.1.1.0.41.1
5652,ldlt-balex,,nullo,,ldlt-balex:0.1.1.0.41.1
5653,ldlt-balex,,defendente,,lem-41.2-defendente
5654,ldlt-balex,,paternum,,ldlt-balex:0.1.1.0.41.1
5655,ldlt-balex,,regnum,,ldlt-balex:0.1.1.0.41.1
5656,ldlt-balex,,glorians,,ldlt-balex:0.1.1.0.41.1
5657,ldlt-balex,,se,,ldlt-balex:0.1.1.0.41.1
5658,ldlt-balex,,recepisse,,ldlt-balex:0.1.1.0.41.1
5659,ldlt-balex,,obtinebat,,ldlt-balex:0.1.1.0.41.1
5660,ldlt-balex,,Sub,,ldlt-balex:0.1.1.0.42.0
5661,ldlt-balex,,idem,,ldlt-balex:0.1.1.0.42.0
5662,ldlt-balex,,tempus,,ldlt-balex:0.1.1.0.42.0
5663,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.0
5664,ldlt-balex,,Illyrico,,ldlt-balex:0.1.1.0.42.0
5665,ldlt-balex,,est,,ldlt-balex:0.1.1.0.42.0
5666,ldlt-balex,,incommodum,,ldlt-balex:0.1.1.0.42.0
5667,ldlt-balex,,acceptum,,ldlt-balex:0.1.1.0.42.0
5668,ldlt-balex,,Quae,,ldlt-balex:0.1.1.0.42.0
5669,ldlt-balex,,prouincia,,ldlt-balex:0.1.1.0.42.0
5670,ldlt-balex,,superioribus,,ldlt-balex:0.1.1.0.42.0
5671,ldlt-balex,,mensibus,,ldlt-balex:0.1.1.0.42.0
5672,ldlt-balex,,retenta,,ldlt-balex:0.1.1.0.42.0
5673,ldlt-balex,,non,,ldlt-balex:0.1.1.0.42.0
5674,ldlt-balex,,tantum,,ldlt-balex:0.1.1.0.42.0
5675,ldlt-balex,,sine,,ldlt-balex:0.1.1.0.42.0
5676,ldlt-balex,,ignominia,,ldlt-balex:0.1.1.0.42.0
5677,ldlt-balex,,sed,,ldlt-balex:0.1.1.0.42.0
5678,ldlt-balex,,etiam,,ldlt-balex:0.1.1.0.42.0
5679,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.42.0
5680,ldlt-balex,,laude,,ldlt-balex:0.1.1.0.42.0
5681,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.42.0
5682,ldlt-balex,,Namque,,ldlt-balex:0.1.1.0.42.1
5683,ldlt-balex,,eo,,ldlt-balex:0.1.1.0.42.1
5684,ldlt-balex,,missus,,ldlt-balex:0.1.1.0.42.1
5685,ldlt-balex,,aestate,,ldlt-balex:0.1.1.0.42.1
5686,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.42.1
5687,ldlt-balex,,duabus,,ldlt-balex:0.1.1.0.42.1
5688,ldlt-balex,,legionibus,,ldlt-balex:0.1.1.0.42.1
5689,ldlt-balex,,Q,,ldlt-balex:0.1.1.0.42.1
5690,ldlt-balex,,Cornificius,,ldlt-balex:0.1.1.0.42.1
5691,ldlt-balex,,Caesaris,,ldlt-balex:0.1.1.0.42.1
5692,ldlt-balex,,quaestor,,ldlt-balex:0.1.1.0.42.1
5693,ldlt-balex,,pro,,ldlt-balex:0.1.1.0.42.1
5694,ldlt-balex,,praetore,,ldlt-balex:0.1.1.0.42.1
5695,ldlt-balex,,quamquam,,ldlt-balex:0.1.1.0.42.1
5696,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.42.1
5697,ldlt-balex,,prouincia,,ldlt-balex:0.1.1.0.42.1
5698,ldlt-balex,,minime,,ldlt-balex:0.1.1.0.42.1
5699,ldlt-balex,,copiosa,,ldlt-balex:0.1.1.0.42.1
5700,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.42.1
5701,ldlt-balex,,exercitus,,lem-42.2-exercitus-alendos
5702,ldlt-balex,,alendos,,lem-42.2-exercitus-alendos
5703,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.1
5704,ldlt-balex,,finitimo,,ldlt-balex:0.1.1.0.42.1
5705,ldlt-balex,,bello,,ldlt-balex:0.1.1.0.42.1
5706,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.42.1
5707,ldlt-balex,,dissensionibus,,ldlt-balex:0.1.1.0.42.1
5708,ldlt-balex,,confecta,,ldlt-balex:0.1.1.0.42.1
5709,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.1
5710,ldlt-balex,,uastata,,ldlt-balex:0.1.1.0.42.1
5711,ldlt-balex,,tamen,,ldlt-balex:0.1.1.0.42.1
5712,ldlt-balex,,prudentia,,ldlt-balex:0.1.1.0.42.1
5713,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.42.1
5714,ldlt-balex,,diligentia,,ldlt-balex:0.1.1.0.42.1
5715,ldlt-balex,,sua,,ldlt-balex:0.1.1.0.42.1
5716,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.42.1
5717,ldlt-balex,,magnam,,ldlt-balex:0.1.1.0.42.1
5718,ldlt-balex,,curam,,ldlt-balex:0.1.1.0.42.1
5719,ldlt-balex,,suscipiebat,,ldlt-balex:0.1.1.0.42.1
5720,ldlt-balex,,ne,,lem-42.2-ne-quo
5721,ldlt-balex,,quo,,lem-42.2-ne-quo
5722,ldlt-balex,,temere,,ldlt-balex:0.1.1.0.42.1
5723,ldlt-balex,,progrederetur,,ldlt-balex:0.1.1.0.42.1
5724,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.1
5725,ldlt-balex,,recepit,,ldlt-balex:0.1.1.0.42.1
5726,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.1
5727,ldlt-balex,,defendit,,ldlt-balex:0.1.1.0.42.1
5728,ldlt-balex,,Namque,,ldlt-balex:0.1.1.0.42.2
5729,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.2
5730,ldlt-balex,,castella,,ldlt-balex:0.1.1.0.42.2
5731,ldlt-balex,,complura,,ldlt-balex:0.1.1.0.42.2
5732,ldlt-balex,,locis,,ldlt-balex:0.1.1.0.42.2
5733,ldlt-balex,,editis,,ldlt-balex:0.1.1.0.42.2
5734,ldlt-balex,,posita,,ldlt-balex:0.1.1.0.42.2
5735,ldlt-balex,,quorum,,ldlt-balex:0.1.1.0.42.2
5736,ldlt-balex,,opportunitas,,ldlt-balex:0.1.1.0.42.2
5737,ldlt-balex,,castellanos,,ldlt-balex:0.1.1.0.42.2
5738,ldlt-balex,,impellebat,,ldlt-balex:0.1.1.0.42.2
5739,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.42.2
5740,ldlt-balex,,decursiones,,ldlt-balex:0.1.1.0.42.2
5741,ldlt-balex,,faciendas,,ldlt-balex:0.1.1.0.42.2
5742,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.2
5743,ldlt-balex,,bellum,,ldlt-balex:0.1.1.0.42.2
5744,ldlt-balex,,inferendum,,ldlt-balex:0.1.1.0.42.2
5745,ldlt-balex,,expugnauit,,ldlt-balex:0.1.1.0.42.2
5746,ldlt-balex,,eaque,,ldlt-balex:0.1.1.0.42.2
5747,ldlt-balex,,praeda,,ldlt-balex:0.1.1.0.42.2
5748,ldlt-balex,,milites,,ldlt-balex:0.1.1.0.42.2
5749,ldlt-balex,,donauit,,ldlt-balex:0.1.1.0.42.2
5750,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.42.2
5751,ldlt-balex,,etsi,,ldlt-balex:0.1.1.0.42.2
5752,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.42.2
5753,ldlt-balex,,tenuis,,ldlt-balex:0.1.1.0.42.2
5754,ldlt-balex,,tamen,,ldlt-balex:0.1.1.0.42.2
5755,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.2
5756,ldlt-balex,,tanta,,ldlt-balex:0.1.1.0.42.2
5757,ldlt-balex,,prouinciae,,ldlt-balex:0.1.1.0.42.2
5758,ldlt-balex,,desperatione,,ldlt-balex:0.1.1.0.42.2
5759,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.42.2
5760,ldlt-balex,,grata,,ldlt-balex:0.1.1.0.42.2
5761,ldlt-balex,,praesertim,,ldlt-balex:0.1.1.0.42.2
5762,ldlt-balex,,uirtute,,ldlt-balex:0.1.1.0.42.2
5763,ldlt-balex,,parta,,lem-42.3-parta
5764,ldlt-balex,,et,,ldlt-balex:0.1.1.0.42.2
5765,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.42.2
5766,ldlt-balex,,Octauius,,ldlt-balex:0.1.1.0.42.2
5767,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.42.2
5768,ldlt-balex,,fuga,,ldlt-balex:0.1.1.0.42.2
5769,ldlt-balex,,Pharsalici,,ldlt-balex:0.1.1.0.42.2
5770,ldlt-balex,,proeli,,ldlt-balex:0.1.1.0.42.2
5771,ldlt-balex,,magna,,ldlt-balex:0.1.1.0.42.2
5772,ldlt-balex,,classe,,ldlt-balex:0.1.1.0.42.2
5773,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.2
5774,ldlt-balex,,illum,,lem-42.3-illum
5775,ldlt-balex,,se,,ldlt-balex:0.1.1.0.42.2
5776,ldlt-balex,,sinum,,ldlt-balex:0.1.1.0.42.2
5777,ldlt-balex,,contulisset,,ldlt-balex:0.1.1.0.42.2
5778,ldlt-balex,,paucis,,ldlt-balex:0.1.1.0.42.2
5779,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.42.2
5780,ldlt-balex,,Iadertinorum,,lem-42.3-Iadertinorum
5781,ldlt-balex,,quorum,,ldlt-balex:0.1.1.0.42.2
5782,ldlt-balex,,semper,,ldlt-balex:0.1.1.0.42.2
5783,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.2
5784,ldlt-balex,,rem,,ldlt-balex:0.1.1.0.42.2
5785,ldlt-balex,,publicam,,ldlt-balex:0.1.1.0.42.2
5786,ldlt-balex,,singulare,,ldlt-balex:0.1.1.0.42.2
5787,ldlt-balex,,constiterat,,ldlt-balex:0.1.1.0.42.2
5788,ldlt-balex,,officium,,ldlt-balex:0.1.1.0.42.2
5789,ldlt-balex,,dispersis,,ldlt-balex:0.1.1.0.42.2
5790,ldlt-balex,,Octauianis,,ldlt-balex:0.1.1.0.42.2
5791,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.42.2
5792,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.42.2
5793,ldlt-balex,,potitus,,ldlt-balex:0.1.1.0.42.2
5794,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.42.2
5795,ldlt-balex,,uel,,ldlt-balex:0.1.1.0.42.2
5796,ldlt-balex,,classe,,ldlt-balex:0.1.1.0.42.2
5797,ldlt-balex,,dimicare,,ldlt-balex:0.1.1.0.42.2
5798,ldlt-balex,,posset,,ldlt-balex:0.1.1.0.42.2
5799,ldlt-balex,,adiunctis,,ldlt-balex:0.1.1.0.42.2
5800,ldlt-balex,,captiuis,,ldlt-balex:0.1.1.0.42.2
5801,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.42.2
5802,ldlt-balex,,sociorum,,ldlt-balex:0.1.1.0.42.2
5803,ldlt-balex,,Cum,,ldlt-balex:0.1.1.0.42.3
5804,ldlt-balex,,diuersissima,,ldlt-balex:0.1.1.0.42.3
5805,ldlt-balex,,parte,,ldlt-balex:0.1.1.0.42.3
5806,ldlt-balex,,orbis,,ldlt-balex:0.1.1.0.42.3
5807,ldlt-balex,,terrarum,,ldlt-balex:0.1.1.0.42.3
5808,ldlt-balex,,Cn,,ldlt-balex:0.1.1.0.42.3
5809,ldlt-balex,,Pompeium,,ldlt-balex:0.1.1.0.42.3
5810,ldlt-balex,,Caesar,,ldlt-balex:0.1.1.0.42.3
5811,ldlt-balex,,uictor,,ldlt-balex:0.1.1.0.42.3
5812,ldlt-balex,,sequeretur,,ldlt-balex:0.1.1.0.42.3
5813,ldlt-balex,,compluresque,,ldlt-balex:0.1.1.0.42.3
5814,ldlt-balex,,aduersarios,,ldlt-balex:0.1.1.0.42.3
5815,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.3
5816,ldlt-balex,,Illyricum,,ldlt-balex:0.1.1.0.42.3
5817,ldlt-balex,,propter,,ldlt-balex:0.1.1.0.42.3
5818,ldlt-balex,,Macedoniae,,ldlt-balex:0.1.1.0.42.3
5819,ldlt-balex,,propinquitatem,,ldlt-balex:0.1.1.0.42.3
5820,ldlt-balex,,se,,ldlt-balex:0.1.1.0.42.3
5821,ldlt-balex,,reliquiis,,lem-42.4-reliquiis
5822,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.42.3
5823,ldlt-balex,,fuga,,ldlt-balex:0.1.1.0.42.3
5824,ldlt-balex,,collectis,,ldlt-balex:0.1.1.0.42.3
5825,ldlt-balex,,contulisse,,lem-42.4-contulisse
5826,ldlt-balex,,audiret,,ldlt-balex:0.1.1.0.42.3
5827,ldlt-balex,,litteras,,ldlt-balex:0.1.1.0.42.3
5828,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.42.3
5829,ldlt-balex,,Gabinium,,ldlt-balex:0.1.1.0.42.3
5830,ldlt-balex,,mittit,,ldlt-balex:0.1.1.0.42.3
5831,ldlt-balex,,uti,,ldlt-balex:0.1.1.0.42.3
5832,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.42.3
5833,ldlt-balex,,legionibus,,ldlt-balex:0.1.1.0.42.3
5834,ldlt-balex,,tironum,,ldlt-balex:0.1.1.0.42.3
5835,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.42.3
5836,ldlt-balex,,nuper,,ldlt-balex:0.1.1.0.42.3
5837,ldlt-balex,,erant,,ldlt-balex:0.1.1.0.42.3
5838,ldlt-balex,,conscriptae,,ldlt-balex:0.1.1.0.42.3
5839,ldlt-balex,,proficisceretur,,ldlt-balex:0.1.1.0.42.3
5840,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.3
5841,ldlt-balex,,Illyricum,,ldlt-balex:0.1.1.0.42.3
5842,ldlt-balex,,coniunctisque,,ldlt-balex:0.1.1.0.42.3
5843,ldlt-balex,,copiis,,ldlt-balex:0.1.1.0.42.3
5844,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.42.3
5845,ldlt-balex,,Q,,ldlt-balex:0.1.1.0.42.3
5846,ldlt-balex,,Cornificio,,ldlt-balex:0.1.1.0.42.3
5847,ldlt-balex,,si,,ldlt-balex:0.1.1.0.42.3
5848,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.42.3
5849,ldlt-balex,,periculum,,ldlt-balex:0.1.1.0.42.3
5850,ldlt-balex,,prouinciae,,ldlt-balex:0.1.1.0.42.3
5851,ldlt-balex,,inferretur,,ldlt-balex:0.1.1.0.42.3
5852,ldlt-balex,,depelleret,,ldlt-balex:0.1.1.0.42.3
5853,ldlt-balex,,sin,,ldlt-balex:0.1.1.0.42.3
5854,ldlt-balex,,ea,,ldlt-balex:0.1.1.0.42.3
5855,ldlt-balex,,non,,ldlt-balex:0.1.1.0.42.3
5856,ldlt-balex,,magnis,,ldlt-balex:0.1.1.0.42.3
5857,ldlt-balex,,copiis,,ldlt-balex:0.1.1.0.42.3
5858,ldlt-balex,,tuta,,ldlt-balex:0.1.1.0.42.3
5859,ldlt-balex,,esse,,ldlt-balex:0.1.1.0.42.3
5860,ldlt-balex,,posset,,ldlt-balex:0.1.1.0.42.3
5861,ldlt-balex,,in,,ldlt-balex:0.1.1.0.42.3
5862,ldlt-balex,,Macedoniam,,ldlt-balex:0.1.1.0.42.3
5863,ldlt-balex,,legiones,,ldlt-balex:0.1.1.0.42.3
5864,ldlt-balex,,adduceret,,ldlt-balex:0.1.1.0.42.3
5865,ldlt-balex,,Omnem,,ldlt-balex:0.1.1.0.42.4
5866,ldlt-balex,,enim,,ldlt-balex:0.1.1.0.42.4
5867,ldlt-balex,,illam,,ldlt-balex:0.1.1.0.42.4
5868,ldlt-balex,,partem,,ldlt-balex:0.1.1.0.42.4
5869,ldlt-balex,,regionemque,,ldlt-balex:0.1.1.0.42.4
5870,ldlt-balex,,uiuo,,ldlt-balex:0.1.1.0.42.4
5871,ldlt-balex,,Cn,,ldlt-balex:0.1.1.0.42.4
5872,ldlt-balex,,Pompeio,,ldlt-balex:0.1.1.0.42.4
5873,ldlt-balex,,bellum,,ldlt-balex:0.1.1.0.42.4
5874,ldlt-balex,,instauraturam,,ldlt-balex:0.1.1.0.42.4
5875,ldlt-balex,,esse,,ldlt-balex:0.1.1.0.42.4
5876,ldlt-balex,,credebat,,ldlt-balex:0.1.1.0.42.4
5877,ldlt-balex,,Gabinius,,ldlt-balex:0.1.1.0.43.0
5878,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.43.0
5879,ldlt-balex,,in,,ldlt-balex:0.1.1.0.43.0
5880,ldlt-balex,,Illyricum,,ldlt-balex:0.1.1.0.43.0
5881,ldlt-balex,,uenit,,ldlt-balex:0.1.1.0.43.0
5882,ldlt-balex,,hiberno,,ldlt-balex:0.1.1.0.43.0
5883,ldlt-balex,,tempore,,ldlt-balex:0.1.1.0.43.0
5884,ldlt-balex,,anni,,ldlt-balex:0.1.1.0.43.0
5885,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.43.0
5886,ldlt-balex,,difficili,,ldlt-balex:0.1.1.0.43.0
5887,ldlt-balex,,siue,,ldlt-balex:0.1.1.0.43.0
5888,ldlt-balex,,copiosiorem,,ldlt-balex:0.1.1.0.43.0
5889,ldlt-balex,,prouinciam,,ldlt-balex:0.1.1.0.43.0
5890,ldlt-balex,,existimans,,ldlt-balex:0.1.1.0.43.0
5891,ldlt-balex,,siue,,ldlt-balex:0.1.1.0.43.0
5892,ldlt-balex,,multum,,ldlt-balex:0.1.1.0.43.0
5893,ldlt-balex,,fortunae,,ldlt-balex:0.1.1.0.43.0
5894,ldlt-balex,,uictoris,,ldlt-balex:0.1.1.0.43.0
5895,ldlt-balex,,Caesaris,,ldlt-balex:0.1.1.0.43.0
5896,ldlt-balex,,tribuens,,ldlt-balex:0.1.1.0.43.0
5897,ldlt-balex,,siue,,ldlt-balex:0.1.1.0.43.0
5898,ldlt-balex,,uirtute,,ldlt-balex:0.1.1.0.43.0
5899,ldlt-balex,,et,,ldlt-balex:0.1.1.0.43.0
5900,ldlt-balex,,scientia,,ldlt-balex:0.1.1.0.43.0
5901,ldlt-balex,,sua,,ldlt-balex:0.1.1.0.43.0
5902,ldlt-balex,,confisus,,ldlt-balex:0.1.1.0.43.0
5903,ldlt-balex,,qua,,lem-43.1-qua
5904,ldlt-balex,,saepe,,ldlt-balex:0.1.1.0.43.0
5905,ldlt-balex,,in,,ldlt-balex:0.1.1.0.43.0
5906,ldlt-balex,,bellis,,ldlt-balex:0.1.1.0.43.0
5907,ldlt-balex,,periclitatus,,ldlt-balex:0.1.1.0.43.0
5908,ldlt-balex,,magnas,,ldlt-balex:0.1.1.0.43.0
5909,ldlt-balex,,res,,ldlt-balex:0.1.1.0.43.0
5910,ldlt-balex,,et,,ldlt-balex:0.1.1.0.43.0
5911,ldlt-balex,,secundas,,ldlt-balex:0.1.1.0.43.0
5912,ldlt-balex,,ductu,,ldlt-balex:0.1.1.0.43.0
5913,ldlt-balex,,auspicioque,,lem-43.1-auspicioque
5914,ldlt-balex,,suo,,ldlt-balex:0.1.1.0.43.0
5915,ldlt-balex,,gesserat,,ldlt-balex:0.1.1.0.43.0
5916,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.43.0
5917,ldlt-balex,,prouinciae,,ldlt-balex:0.1.1.0.43.0
5918,ldlt-balex,,facultatibus,,ldlt-balex:0.1.1.0.43.0
5919,ldlt-balex,,subleuabatur,,ldlt-balex:0.1.1.0.43.0
5920,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.43.0
5921,ldlt-balex,,partim,,ldlt-balex:0.1.1.0.43.0
5922,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.43.0
5923,ldlt-balex,,exinanita,,ldlt-balex:0.1.1.0.43.0
5924,ldlt-balex,,partim,,ldlt-balex:0.1.1.0.43.0
5925,ldlt-balex,,infidelis,,ldlt-balex:0.1.1.0.43.0
5926,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.43.0
5927,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.43.0
5928,ldlt-balex,,intercluso,,ldlt-balex:0.1.1.0.43.0
5929,ldlt-balex,,mari,,ldlt-balex:0.1.1.0.43.0
5930,ldlt-balex,,tempestatibus,,ldlt-balex:0.1.1.0.43.0
5931,ldlt-balex,,commeatus,,ldlt-balex:0.1.1.0.43.0
5932,ldlt-balex,,supportare,,lem-43.1-supportare
5933,ldlt-balex,,poterat,,ldlt-balex:0.1.1.0.43.0
5934,ldlt-balex,,magnisque,,ldlt-balex:0.1.1.0.43.0
5935,ldlt-balex,,difficultatibus,,ldlt-balex:0.1.1.0.43.0
5936,ldlt-balex,,coactus,,ldlt-balex:0.1.1.0.43.0
5937,ldlt-balex,,non,,ldlt-balex:0.1.1.0.43.0
5938,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.43.0
5939,ldlt-balex,,uolebat,,ldlt-balex:0.1.1.0.43.0
5940,ldlt-balex,,sed,,ldlt-balex:0.1.1.0.43.0
5941,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.43.0
5942,ldlt-balex,,necesse,,ldlt-balex:0.1.1.0.43.0
5943,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.43.0
5944,ldlt-balex,,bellum,,ldlt-balex:0.1.1.0.43.0
5945,ldlt-balex,,gerebat,,ldlt-balex:0.1.1.0.43.0
5946,ldlt-balex,,Ita,,ldlt-balex:0.1.1.0.43.1
5947,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.43.1
5948,ldlt-balex,,durissimis,,ldlt-balex:0.1.1.0.43.1
5949,ldlt-balex,,tempestatibus,,ldlt-balex:0.1.1.0.43.1
5950,ldlt-balex,,propter,,ldlt-balex:0.1.1.0.43.1
5951,ldlt-balex,,inopiam,,ldlt-balex:0.1.1.0.43.1
5952,ldlt-balex,,castella,,ldlt-balex:0.1.1.0.43.1
5953,ldlt-balex,,aut,,ldlt-balex:0.1.1.0.43.1
5954,ldlt-balex,,oppida,,ldlt-balex:0.1.1.0.43.1
5955,ldlt-balex,,expugnare,,ldlt-balex:0.1.1.0.43.1
5956,ldlt-balex,,cogeretur,,lem-43.2-cogeretur
5957,ldlt-balex,,crebro,,ldlt-balex:0.1.1.0.43.1
5958,ldlt-balex,,incommoda,,ldlt-balex:0.1.1.0.43.1
5959,ldlt-balex,,accipiebat,,ldlt-balex:0.1.1.0.43.1
5960,ldlt-balex,,adeoque,,ldlt-balex:0.1.1.0.43.1
5961,ldlt-balex,,est,,ldlt-balex:0.1.1.0.43.1
5962,ldlt-balex,,a,,ldlt-balex:0.1.1.0.43.1
5963,ldlt-balex,,barbaris,,ldlt-balex:0.1.1.0.43.1
5964,ldlt-balex,,contemptus,,ldlt-balex:0.1.1.0.43.1
5965,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.43.1
5966,ldlt-balex,,Salonam,,ldlt-balex:0.1.1.0.43.1
5967,ldlt-balex,,se,,ldlt-balex:0.1.1.0.43.1
5968,ldlt-balex,,recipiens,,ldlt-balex:0.1.1.0.43.1
5969,ldlt-balex,,in,,ldlt-balex:0.1.1.0.43.1
5970,ldlt-balex,,oppidum,,ldlt-balex:0.1.1.0.43.1
5971,ldlt-balex,,maritimum,,ldlt-balex:0.1.1.0.43.1
5972,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.43.1
5973,ldlt-balex,,ciues,,ldlt-balex:0.1.1.0.43.1
5974,ldlt-balex,,Romani,,ldlt-balex:0.1.1.0.43.1
5975,ldlt-balex,,fortissimi,,ldlt-balex:0.1.1.0.43.1
5976,ldlt-balex,,fidelissimique,,ldlt-balex:0.1.1.0.43.1
5977,ldlt-balex,,incolebant,,ldlt-balex:0.1.1.0.43.1
5978,ldlt-balex,,in,,ldlt-balex:0.1.1.0.43.1
5979,ldlt-balex,,agmine,,ldlt-balex:0.1.1.0.43.1
5980,ldlt-balex,,dimicare,,ldlt-balex:0.1.1.0.43.1
5981,ldlt-balex,,sit,,ldlt-balex:0.1.1.0.43.1
5982,ldlt-balex,,coactus,,ldlt-balex:0.1.1.0.43.1
5983,ldlt-balex,,Quo,,lem-43.3-quo
5984,ldlt-balex,,proelio,,ldlt-balex:0.1.1.0.43.2
5985,ldlt-balex,,duobus,,ldlt-balex:0.1.1.0.43.2
5986,ldlt-balex,,milibus,,ldlt-balex:0.1.1.0.43.2
5987,ldlt-balex,,militum,,ldlt-balex:0.1.1.0.43.2
5988,ldlt-balex,,amplius,,ldlt-balex:0.1.1.0.43.2
5989,ldlt-balex,,amissis,,ldlt-balex:0.1.1.0.43.2
